age,attrition,dailyrate,distancefromhome,education,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,engagementscore,overtimestress,incomeperyearworked,promotiongap,department_Research & Development,department_Sales,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,maritalstatus_Married,maritalstatus_Single,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,tenurecategory_10+ yrs,tenurecategory_3-5 yrs,tenurecategory_6-9 yrs,gender_Male
35,0,982,1,4,4,2,1,3,2258,16340,6,0,12,2,1,10,2,3,8,0,1,7,2.8,0,2709.6,0.1111111111111111,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
24,0,477,24,3,4,3,1,2,3597,6409,8,0,22,4,0,6,2,3,4,3,1,2,3.2,0,7194.0,0.2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
28,1,1485,12,1,3,3,1,4,2515,22955,1,1,11,4,0,1,4,2,1,1,0,0,3.2,0,30180.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
26,0,1384,3,4,1,4,1,4,4420,13421,1,0,22,2,1,8,2,3,8,7,0,7,2.8,0,6630.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
30,0,852,10,3,3,2,2,3,6578,2706,1,0,18,1,1,10,3,3,10,3,1,4,2.4,0,7893.6,0.09090909090909091,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
40,0,902,26,2,3,2,2,4,4422,21203,3,1,13,4,1,16,3,1,1,1,0,0,2.8,0,3316.5,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
35,0,819,2,3,3,2,3,2,10274,19588,2,0,18,2,1,15,2,4,7,7,6,4,2.6,0,8219.2,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
34,0,669,1,3,4,2,2,1,5343,25755,0,0,20,3,0,14,3,3,13,9,4,9,2.6,0,4579.714285714285,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
35,0,636,4,4,4,2,1,4,2376,26537,1,0,13,2,1,2,2,4,2,2,2,2,3.2,0,14256.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
43,1,1372,9,3,1,1,2,3,5346,9489,8,0,13,2,0,7,2,2,4,3,1,3,1.8,0,9164.57142857143,0.2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,0,862,2,1,3,3,1,1,2827,14947,1,0,12,3,3,1,3,3,1,0,0,0,2.6,0,33924.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56,0,718,4,4,4,3,5,1,19943,18575,4,0,13,4,1,28,2,3,5,2,4,2,3.0,0,8547.0,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,0,1401,6,1,2,3,1,4,3131,26342,1,0,13,1,1,10,5,3,10,8,0,8,2.6,0,3757.2,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
19,0,645,9,2,3,3,1,1,2552,7172,1,0,25,3,0,1,4,3,1,1,0,0,2.6,0,30624.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
45,0,1457,7,3,1,3,1,3,4477,20100,4,1,19,3,1,7,2,2,3,2,0,2,2.4,0,7674.857142857143,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
37,0,977,1,3,4,2,2,4,6474,9961,1,0,13,2,1,14,2,2,14,8,3,11,2.8,0,5549.142857142857,0.2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
20,0,805,3,3,1,2,1,3,3033,12828,1,0,12,1,0,2,2,2,2,2,1,2,1.8,0,18198.0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
44,1,1097,10,4,3,3,1,3,2936,10826,1,1,11,3,0,6,4,3,6,4,0,2,3.0,0,5872.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
53,0,1223,7,2,4,3,5,3,18606,18640,3,0,18,2,1,26,6,3,7,7,4,7,3.0,0,8587.384615384615,0.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,0,942,15,1,2,1,1,4,2168,26933,0,1,18,1,1,6,2,2,5,4,1,3,2.0,0,4336.0,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
22,1,1256,3,4,3,2,1,4,2853,4223,0,1,11,2,1,1,5,3,0,0,0,0,2.8,0,34236.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
46,0,1402,2,3,3,3,4,1,17048,24097,8,0,23,1,0,28,2,3,26,15,15,9,2.2,0,7306.285714285715,0.5555555555555556,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
44,0,111,17,3,4,1,1,3,2290,4279,2,0,13,4,0,6,3,3,0,0,0,0,3.0,0,4580.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
33,0,147,2,3,2,3,1,3,3600,8429,1,0,13,4,1,5,2,3,5,4,1,4,3.0,0,8640.0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
41,1,906,5,2,1,2,1,1,2107,20293,6,0,17,1,1,5,2,1,1,0,0,0,1.2,0,5056.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0,1329,29,4,3,3,2,1,4115,13192,8,0,19,3,3,8,3,3,4,3,0,3,2.6,0,6172.5,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
40,0,1184,2,4,2,3,2,2,4327,25440,5,0,12,4,3,5,2,3,0,0,0,0,2.8,0,10384.8,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
50,0,1421,2,3,4,3,4,1,17856,9490,2,0,22,3,1,32,3,3,2,2,2,2,2.8,0,6696.0,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
28,0,1179,19,4,4,2,1,1,3196,12449,1,0,12,3,3,6,2,3,6,5,3,3,2.6,0,6392.0,0.42857142857142855,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
46,0,1450,15,2,4,3,5,2,19081,10849,5,0,11,1,1,25,2,3,4,2,0,3,2.6,0,9158.88,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
35,0,1361,17,4,3,3,2,1,8966,21026,3,1,15,4,3,15,2,3,7,7,1,7,2.8,0,7172.8,0.125,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
24,1,984,17,2,4,3,1,2,2210,3372,1,0,13,1,1,1,3,1,1,0,0,0,2.2,0,26520.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
33,0,1146,25,3,2,3,2,3,4539,4905,1,0,12,1,1,10,3,2,10,7,0,1,2.2,0,5446.8,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
36,0,917,6,4,3,1,1,3,2741,6865,1,0,14,3,1,7,4,3,7,7,1,7,2.6,0,4698.857142857143,0.125,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
30,0,853,7,4,3,3,2,3,3491,11309,1,0,13,1,3,10,4,2,10,7,8,9,2.4,0,4189.2,0.7272727272727273,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
44,0,200,29,4,4,3,2,4,4541,7744,1,0,25,2,0,20,3,3,20,11,13,17,3.2,0,2724.6,0.6190476190476191,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
20,0,654,21,3,3,4,1,4,2678,5050,1,0,17,4,0,2,2,3,2,1,2,2,3.6,0,16068.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
46,0,150,2,4,4,3,2,4,7379,17433,2,0,11,3,1,12,3,2,6,3,1,4,3.2,0,7379.0,0.14285714285714285,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
42,0,179,2,5,4,4,2,1,6272,12858,7,0,16,1,1,10,3,4,4,3,0,3,2.8,0,7526.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
60,0,696,7,4,2,4,2,4,5220,10893,0,1,18,2,1,12,3,3,11,7,1,9,3.0,0,5220.0,0.08333333333333333,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
32,0,116,13,3,3,2,1,2,2743,7331,1,0,20,3,1,2,2,3,2,2,2,2,2.6,0,16458.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32,0,1316,2,2,4,3,2,3,4998,2338,4,1,14,4,0,10,2,3,8,7,0,7,3.4,0,5997.6,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
36,0,363,1,3,3,1,3,1,10252,4235,2,1,21,3,1,17,2,3,7,7,7,7,2.2,0,7236.705882352941,0.875,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,0,117,9,3,1,3,1,4,2781,6311,0,0,13,2,1,15,5,3,14,10,4,10,2.6,0,2224.8,0.26666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
40,0,107,10,3,2,2,2,2,6852,11591,7,0,12,2,1,7,2,4,5,1,1,3,2.4,0,11746.285714285714,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25,0,1356,10,4,3,3,2,4,4950,20623,0,0,14,2,0,5,4,3,4,3,1,1,3.0,0,11880.0,0.2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
30,0,1465,1,3,4,3,1,2,3579,9369,0,1,21,1,1,12,2,3,11,9,5,7,2.6,0,3579.0,0.4166666666666667,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
42,0,458,26,5,1,3,3,1,13191,23281,3,1,17,3,0,20,6,3,1,0,0,0,2.2,0,7914.6,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
35,0,1212,8,2,3,2,3,4,10377,13755,4,1,11,2,1,16,6,2,13,2,4,12,2.6,0,7782.75,0.2857142857142857,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
27,0,1103,14,3,1,3,1,1,2235,14377,1,1,14,4,2,9,3,2,9,7,6,8,2.2,0,2980.0,0.6,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
54,0,966,1,4,4,3,3,3,10502,9659,7,0,17,1,1,33,2,1,5,4,1,4,2.4,0,3818.909090909091,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
44,0,1117,2,1,1,4,1,4,2011,19982,1,0,13,4,1,10,5,3,10,5,7,7,3.2,0,2413.2,0.6363636363636364,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
19,1,504,10,3,1,2,1,2,1859,6148,1,1,25,2,0,1,2,4,1,1,0,0,2.2,0,22308.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,0,1010,1,3,1,3,1,4,3760,5598,1,0,15,1,3,3,5,3,3,2,1,2,2.4,0,15040.0,0.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
54,0,685,3,3,4,3,4,4,17779,23474,3,0,14,1,0,36,2,3,10,9,0,9,3.0,0,5926.333333333333,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
31,0,1332,11,2,3,3,2,1,6833,17089,1,1,12,4,0,6,2,2,6,5,0,1,2.6,0,13666.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
31,0,1062,24,3,3,2,2,1,6812,17198,1,0,19,2,0,10,2,3,10,9,1,8,2.2,0,8174.4,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
59,0,326,3,3,3,2,2,4,5171,16490,5,0,17,4,0,13,2,3,6,1,0,5,3.2,0,4773.2307692307695,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
43,0,920,3,3,3,1,5,4,19740,18625,3,0,14,2,1,25,2,3,8,7,0,7,2.6,0,9475.2,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
49,0,1098,4,2,1,2,5,3,18711,12124,2,0,13,3,1,23,2,4,1,0,0,0,2.6,0,9762.260869565218,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
36,0,469,3,3,3,3,1,2,3692,9256,1,0,12,3,0,12,2,2,11,10,0,7,2.6,0,3692.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
48,0,969,2,2,4,4,1,2,2559,16620,5,0,11,3,0,7,4,2,1,0,0,0,3.0,0,4386.857142857143,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
27,0,1167,4,2,1,3,1,3,2517,3208,1,0,11,2,3,5,2,3,5,3,0,3,2.4,0,6040.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
29,0,1329,7,3,3,3,2,4,6623,4204,1,1,11,2,2,6,2,3,6,0,1,0,3.0,0,13246.0,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
48,0,715,1,3,4,2,5,4,18265,8733,6,0,12,3,0,25,3,4,1,0,0,0,3.4,0,8767.2,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
29,0,694,1,3,4,2,4,4,16124,3423,3,0,14,2,2,9,2,2,7,7,1,7,2.8,0,21498.666666666668,0.125,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
34,0,1320,20,3,3,4,1,3,2585,21643,0,0,17,4,0,2,5,2,1,0,0,0,3.2,0,15510.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
44,0,1099,5,3,2,3,5,2,18213,8751,7,0,11,3,1,26,5,3,22,9,3,10,2.6,0,8406.0,0.13043478260869565,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
33,0,536,10,5,4,4,3,3,8380,21708,0,1,14,4,2,10,3,3,9,8,0,8,3.6,0,10056.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
19,0,265,25,3,2,4,1,4,2994,21221,1,1,12,4,0,1,2,3,1,0,0,1,3.4,0,35928.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23,0,373,1,2,4,3,1,3,1223,16901,1,0,22,4,1,1,2,3,1,0,0,1,3.4,0,14676.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
25,1,599,24,1,3,1,1,4,1118,8040,1,1,14,4,0,1,4,3,1,0,1,0,3.0,0,13416.0,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
26,0,583,4,2,3,3,1,4,2875,9973,1,1,20,2,0,8,2,2,8,5,2,2,2.8,0,4312.5,0.2222222222222222,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
45,1,1449,2,3,1,1,5,2,18824,2493,2,1,16,1,0,26,2,3,24,10,1,11,1.6,0,8688.0,0.04,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
55,0,177,8,1,4,2,4,2,13577,25592,1,1,15,4,1,34,3,3,33,9,15,0,3.0,0,4791.882352941177,0.4411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
21,1,251,10,2,1,2,1,3,2625,25308,1,0,20,3,0,2,2,1,2,2,2,2,2.0,0,15750.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
46,0,168,4,2,4,2,5,2,18789,9946,2,0,14,3,1,26,2,3,11,4,0,8,2.8,0,8671.846153846154,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
34,0,131,2,3,3,3,2,1,4538,6039,0,1,12,4,0,4,3,3,3,2,0,2,2.8,0,13614.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
51,0,237,9,3,4,3,5,2,19847,19196,4,1,24,1,1,31,5,2,29,10,11,10,2.4,0,7682.709677419355,0.36666666666666664,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
59,0,1429,18,4,4,3,3,4,10512,20002,6,0,12,4,0,25,6,2,9,7,5,4,3.4,0,5045.76,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
34,0,135,19,3,3,3,2,2,4444,22534,4,0,13,3,2,15,2,4,11,8,5,10,3.0,0,3555.2,0.4166666666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
28,0,791,1,4,4,3,1,3,2154,6842,0,1,11,3,0,5,2,2,4,2,0,2,3.0,0,5169.6,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
44,0,1199,4,2,3,4,5,1,19190,17477,1,0,14,4,2,26,4,2,25,9,14,13,2.8,0,8856.923076923076,0.5384615384615384,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
34,0,648,11,3,3,2,2,2,4490,21833,4,0,11,4,2,14,5,4,10,9,1,8,3.0,0,3848.5714285714284,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
35,0,735,6,1,3,3,1,3,3506,6020,0,1,14,4,0,4,3,3,3,2,2,2,3.2,0,10518.0,0.5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
42,0,603,7,4,2,4,2,2,2372,5628,6,1,16,4,0,18,2,3,1,0,0,0,3.0,0,1581.3333333333333,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
43,0,531,4,4,4,2,3,4,10231,20364,3,0,14,4,0,23,3,4,21,7,15,17,3.6,0,5337.913043478261,0.6818181818181818,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
36,0,429,2,4,3,3,2,2,5410,2323,9,1,11,4,0,18,2,3,16,14,5,12,3.0,0,3606.6666666666665,0.29411764705882354,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
44,1,621,15,3,1,3,3,4,7978,14075,1,0,11,4,1,10,2,3,10,7,0,5,3.0,0,9573.6,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
28,0,193,2,3,4,2,1,4,3867,14222,1,1,12,2,1,2,2,3,2,2,2,2,3.0,0,23202.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
51,0,968,6,2,2,2,1,3,2838,4257,0,0,14,2,0,8,6,2,7,0,7,7,2.2,0,4257.0,0.875,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,0,879,9,2,3,3,2,3,4695,12858,7,1,18,3,0,10,3,3,8,4,1,7,3.0,0,5634.0,0.1111111111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29,1,806,7,3,2,3,1,3,3339,17285,3,1,13,1,2,10,2,3,7,7,7,7,2.4,0,4006.8,0.875,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,0,640,1,3,4,3,1,1,2080,4732,2,0,11,2,0,5,2,2,3,2,1,2,2.4,0,4992.0,0.25,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
25,0,266,1,3,4,3,1,2,2096,18830,1,0,18,4,0,2,3,2,2,2,2,1,3.0,0,12576.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32,0,604,8,3,3,4,2,4,6209,11693,1,0,15,3,2,10,4,4,10,7,0,8,3.6,0,7450.8,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
45,0,364,25,3,2,3,5,2,18061,13035,3,0,22,3,0,22,4,3,0,0,0,0,2.6,0,9851.454545454546,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
39,0,412,13,4,3,2,4,2,17123,17334,6,1,13,4,2,21,4,3,19,9,15,2,2.8,0,9784.57142857143,0.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
58,0,848,23,4,1,3,1,3,2372,26076,1,0,12,4,2,2,3,3,2,2,2,2,2.8,0,14232.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
32,1,1089,7,2,4,3,2,3,4883,22845,1,0,18,1,1,10,3,3,10,4,1,1,2.8,0,5859.6,0.09090909090909091,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
39,1,360,23,3,3,3,1,1,3904,22154,0,0,13,1,0,6,2,3,5,2,0,3,2.2,0,7808.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
30,0,1138,6,3,1,2,2,4,4627,23631,0,0,12,1,1,10,6,3,9,2,6,7,2.2,0,5552.4,0.6,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
36,0,325,10,4,4,3,3,3,7094,5747,3,0,12,1,0,10,0,3,7,7,1,7,2.8,0,8512.8,0.125,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
46,0,991,1,2,4,3,1,1,3423,22957,6,0,12,3,0,10,3,4,7,6,5,7,3.0,0,4107.6,0.625,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
28,0,1476,1,3,3,1,2,4,6674,16392,0,0,11,1,3,10,6,3,9,8,7,5,2.4,0,8008.8,0.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
50,0,1322,28,3,4,3,4,1,16880,22422,4,1,11,2,0,25,2,3,3,2,1,2,2.6,0,8102.4,0.25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
40,1,299,25,4,4,2,3,2,9094,17235,2,1,12,3,0,9,2,3,5,4,1,0,2.8,0,12125.333333333334,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
52,1,1030,5,3,2,3,3,2,8446,21534,9,1,19,3,0,10,2,2,8,7,7,7,2.4,0,10135.2,0.7777777777777778,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
30,0,634,17,4,2,3,3,1,11916,25927,1,1,23,4,2,9,2,3,9,1,0,8,2.6,0,15888.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
39,0,524,18,2,1,3,2,3,4534,13352,0,0,11,1,0,9,6,3,8,7,1,7,2.2,0,6045.333333333333,0.1111111111111111,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
31,0,587,2,4,4,3,3,3,9852,8935,1,1,19,1,1,10,5,2,10,8,9,6,2.6,0,11822.4,0.8181818181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41,0,256,10,2,3,1,2,2,6151,22074,1,0,13,1,0,19,4,3,19,2,11,9,2.0,0,3884.842105263158,0.55,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
31,1,1060,1,3,4,3,1,2,2302,8319,1,1,11,1,0,3,2,4,3,2,2,2,2.8,0,9208.0,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
44,1,935,3,3,1,3,1,1,2362,14669,4,0,12,3,0,10,4,4,3,2,1,2,2.4,0,2834.4,0.25,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
42,0,495,2,1,3,3,4,3,17861,26582,0,1,13,4,0,21,3,2,20,8,2,10,3.0,0,10206.285714285714,0.09523809523809523,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
55,0,282,2,2,4,1,5,3,19187,6992,4,0,14,4,1,23,5,3,19,9,9,11,3.0,0,10010.608695652174,0.45,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
56,0,206,8,4,4,3,5,2,19717,4022,6,0,14,1,0,36,4,3,7,3,7,7,2.6,0,6572.333333333333,0.875,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
40,0,458,16,2,3,3,1,3,3544,8532,9,0,16,2,1,6,0,3,4,2,0,0,2.8,0,7088.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
34,0,943,9,3,4,3,3,4,8500,5494,0,0,11,4,1,10,0,2,9,7,1,6,3.4,0,10200.0,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
40,0,523,2,3,3,3,2,4,4661,22455,1,0,13,3,0,9,4,3,9,8,8,8,3.2,0,6214.666666666667,0.8,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
